"date","team1","team1Text","team2","team2Text","venue","IdCupSeason","CupName","team1Score","team2Score","statText","resText","team1PenScore","team2PenScore"
"19520514","NED","Netherlands","SWE","Sweden","Amsterdam, Netherlands","2000010101","Friendly",0,0,"","0-0",,
"19520516","TUR","Turkey","GRE","Greece","Istanbul, Turkey","2000010101","Friendly",0,1,"","0-1",,
"19520518","POL","Poland","BUL","Bulgaria","Warsaw, Poland","2000010101","Friendly",0,1,"","0-1",,
"19520518","ITA","Italy","ENG","England","Florence, Italy","2000010101","Friendly",1,1,"","1-1",,
"19520522","BEL","Belgium","FRA","France","Brussels, Belgium","2000010101","Friendly",1,2,"","1-2",,
"19520525","ROU","Romania","POL","Poland","Bucharest, Romania","2000010101","Friendly",1,0,"","1-0",,
"19520525","DEN","Denmark","SCO","Scotland","Copenhagen, Denmark","2000010101","Friendly",1,2,"","1-2",,
"19520525","AUT","Austria","ENG","England","Vienna, Austria","2000010101","Friendly",2,3,"","2-3",,
"19520528","SUI","Switzerland","ENG","England","Zurich, Switzerland","2000010101","Friendly",0,3,"","0-3",,
"19520530","SWE","Sweden","SCO","Scotland","Stockholm, Sweden","2000010101","Friendly",3,1,"","3-1",,
"19520601","TUR","Turkey","SUI","Switzerland","Ankara, Turkey","2000010101","Friendly",1,5,"","1-5",,
"19520601","ESP","Spain","IRL","Republic of Ireland","Madrid, Spain","2000010101","Friendly",6,0,"","6-0",,
"19520608","TUR","Turkey","ESP","Spain","Istanbul, Turkey","2000010101","Friendly",0,0,"","0-0",,
"19520610","NOR","Norway","FIN","Finland","Oslo, Norway","2000010101","Friendly",1,2,"","1-2",,
"19520611","DEN","Denmark","SWE","Sweden","Oslo, Norway","2000010101","Friendly",0,2,"","0-2",,
"19520613","FIN","Finland","SWE","Sweden","Oslo, Norway","2000010101","Friendly",3,1,"","3-1",,
"19520615","POL","Poland","HUN","Hungary","Warsaw, Poland","2000010101","Friendly",1,5,"","1-5",,
"19520622","SUI","Switzerland","AUT","Austria","Geneva, Switzerland","2000010101","Friendly",1,1,"","1-1",,
"19520622","FIN","Finland","HUN","Hungary","Helsinki, Finland","2000010101","Friendly",1,6,"","1-6",,
"19520622","SWE","Sweden","DEN","Denmark","Stockholm, Sweden","2000010101","Friendly",4,3,"","4-3",,
"19520625","YUG","Yugoslavia","NOR","Norway","Zagreb, Croatia","2000010101","Friendly",4,1,"","4-1",,
"19520804","FIN","Finland","CHN","China PR","Helsinki, Finland","2000010101","Friendly",4,0,"","4-0",,
"19520831","NOR","Norway","FIN","Finland","Oslo, Norway","2000010101","Friendly",7,2,"","7-2",,
"19520914","TCH","Czechoslovakia","POL","Poland","Prague, Czech Republic","2000010101","Friendly",2,2,"","2-2",,
"19520920","SUI","Switzerland","HUN","Hungary","Berne, Switzerland","2000010101","Friendly",2,4,"","2-4",,
"19520921","FIN","Finland","SWE","Sweden","Helsinki, Finland","2000010101","Friendly",1,8,"","1-8",,
"19520921","YUG","Yugoslavia","AUT","Austria","Belgrade, Serbia","2000010101","Friendly",4,2,"","4-2",,
"19520921","POL","Poland","GDR","German DR","Warsaw, Poland","2000010101","Friendly",3,0,"","3-0",,
"19520921","DEN","Denmark","NED","Netherlands","Copenhagen, Denmark","2000010101","Friendly",3,2,"","3-2",,
"19521004","NIR","Northern Ireland","ENG","England","Belfast, Northern Ireland","2000010101","Friendly",2,2,"","2-2",,
"19521005","FRA","France","FRG","Germany FR","Colombes, France","2000010101","Friendly",3,1,"","3-1",,
"19521005","NOR","Norway","SWE","Sweden","Oslo, Norway","2000010101","Friendly",1,2,"","1-2",,
"19521005","FIN","Finland","DEN","Denmark","Helsinki, Finland","2000010101","Friendly",2,1,"","2-1",,
"19521018","WAL","Wales","SCO","Scotland","Cardiff, Wales","2000010101","Friendly",1,2,"","1-2",,
"19521019","HUN","Hungary","TCH","Czechoslovakia","Budapest, Hungary","2000010101","Friendly",5,0,"","5-0",,
"19521019","BEL","Belgium","NED","Netherlands","Antwerp, Belgium","2000010101","Friendly",2,1,"","2-1",,
"19521019","AUT","Austria","FRA","France","Vienna, Austria","2000010101","Friendly",1,2,"","1-2",,
"19521019","DEN","Denmark","NOR","Norway","Copenhagen, Denmark","2000010101","Friendly",1,3,"","1-3",,
"19521026","SWE","Sweden","ITA","Italy","Solna, Sweden","2000010101","Friendly",1,1,"","1-1",,
"19521026","ROU","Romania","GDR","German DR","Bucharest, Romania","2000010101","Friendly",3,1,"","3-1",,
"19521102","YUG","Yugoslavia","EGY","Egypt","Belgrade, Serbia","2000010101","Friendly",5,0,"","5-0",,
"19521105","SCO","Scotland","NIR","Northern Ireland","Glasgow, Scotland","2000010101","Friendly",1,1,"","1-1",,
"19521109","FRG","Germany FR","SUI","Switzerland","Augsburg, Germany","2000010101","Friendly",5,1,"","5-1",,
"19521111","FRA","France","NIR","Northern Ireland","Colombes, France","2000010101","Friendly",3,1,"","3-1",,
"19521112","ENG","England","WAL","Wales","London, England","2000010101","Friendly",5,2,"","5-2",,
"19521116","IRL","Republic of Ireland","FRA","France","Dublin, Ireland","2000010101","Friendly",1,1,"","1-1",,
"19521123","POR","Portugal","AUT","Austria","Oporto, Portugal","2000010101","Friendly",1,1,"","1-1",,
"19521126","ENG","England","BEL","Belgium","London, England","2000010101","Friendly",5,0,"","5-0",,
"19521129","ALB","Albania","TCH","Czechoslovakia","Tirana, Albania","2000010101","Friendly",3,2,"","3-2",,
"19521201","IND","India","MYA","Burma","Colombo, Sri Lanka","2000010101","Friendly",4,0,"","4-0",,
"19521201","SRI","Sri Lanka","PAK","Pakistan","Colombo, Sri Lanka","2000010101","Friendly",0,2,"","0-2",,
"19521201","SRI","Sri Lanka","PAK","Pakistan","Colombo, Sri Lanka","2000010101","Friendly",0,2,"","0-2",,
"19521201","SRI","Sri Lanka","IND","India","Colombo, Sri Lanka","2000010101","Friendly",0,2,"","0-2",,
"19521201","MYA","Burma","PAK","Pakistan","Colombo, Sri Lanka","2000010101","Friendly",0,1,"","0-1",,
"19521207","ALB","Albania","TCH","Czechoslovakia","Tirana, Albania","2000010101","Friendly",2,1,"","2-1",,
"19521207","ESP","Spain","ARG","Argentina","Madrid, Spain","2000010101","Friendly",0,1,"","0-1",,
"19521214","POR","Portugal","ARG","Argentina","Lisbon, Portugal","2000010101","Friendly",1,3,"","1-3",,
"19521221","FRG","Germany FR","YUG","Yugoslavia","Ludwigshafen, Germany","2000010101","Friendly",3,2,"","3-2",,
"19521225","FRA","France","BEL","Belgium","Colombes, France","2000010101","Friendly",0,1,"","0-1",,
"19521228","ESP","Spain","FRG","Germany FR","Madrid, Spain","2000010101","Friendly",2,2,"","2-2",,
"19521228","ITA","Italy","SUI","Switzerland","Palermo, Italy","2000010101","Friendly",2,0,"","2-0",,
"19530509","YUG","Yugoslavia","GRE","Greece","Belgrade, Serbia","8","FIFA competition team qualification",1,0,"","1-0",,
"19530525","FIN","Finland","BEL","Belgium","Helsinki, Finland","8","FIFA competition team qualification",2,4,"","2-4",,
"19530528","SWE","Sweden","BEL","Belgium","Stockholm, Sweden","8","FIFA competition team qualification",2,3,"","2-3",,
"19530614","TCH","Czechoslovakia","ROU","Romania","Prague, Czech Republic","8","FIFA competition team qualification",2,0,"","2-0",,
"19530624","NOR","Norway","SAA","Saar","Oslo, Norway","8","FIFA competition team qualification",2,3,"","2-3",,
"19530628","ROU","Romania","BUL","Bulgaria","Bucharest, Romania","8","FIFA competition team qualification",3,1,"","3-1",,
"19530719","MEX","Mexico","HAI","Haiti","Mexico City, Mexico","8","FIFA competition team qualification",8,0,"","8-0",,
"19530805","FIN","Finland","SWE","Sweden","Helsinki, Finland","8","FIFA competition team qualification",3,3,"","3-3",,
"19530816","SWE","Sweden","FIN","Finland","Solna, Sweden","8","FIFA competition team qualification",4,0,"","4-0",,
"19530819","NOR","Norway","GER","Germany","Oslo, Norway","8","FIFA competition team qualification",1,1,"","1-1",,
"19530906","BUL","Bulgaria","TCH","Czechoslovakia","Sofia, Bulgaria","8","FIFA competition team qualification",1,2,"","1-2",,
"19530920","LUX","Luxembourg","FRA","France","Luxembourg, Luxembourg","8","FIFA competition team qualification",1,6,"","1-6",,
"19530923","BEL","Belgium","FIN","Finland","Brussels, Belgium","8","FIFA competition team qualification",2,2,"","2-2",,
"19530926","AUT","Austria","POR","Portugal","Vienna, Austria","8","FIFA competition team qualification",9,1,"","9-1",,
"19531003","NIR","Northern Ireland","SCO","Scotland","Belfast, Northern Ireland","8","FIFA competition team qualification",1,3,"","1-3",,
"19531004","IRL","Republic of Ireland","FRA","France","Dublin, Ireland","8","FIFA competition team qualification",3,5,"","3-5",,
"19531008","BEL","Belgium","SWE","Sweden","Brussels, Belgium","8","FIFA competition team qualification",2,0,"","2-0",,
"19531010","WAL","Wales","ENG","England","Cardiff, Wales","8","FIFA competition team qualification",1,4,"","1-4",,
"19531011","BUL","Bulgaria","ROU","Romania","Sofia, Bulgaria","8","FIFA competition team qualification",1,2,"","1-2",,
"19531011","GER","Germany","SAA","Saar","Stuttgart, Germany","8","FIFA competition team qualification",3,0,"","3-0",,
"19531025","ROU","Romania","TCH","Czechoslovakia","Bucharest, Romania","8","FIFA competition team qualification",0,1,"","0-1",,
"19531028","IRL","Republic of Ireland","LUX","Luxembourg","Dublin, Ireland","8","FIFA competition team qualification",4,0,"","4-0",,
"19531101","GRE","Greece","ISR","Israel","Athens, Greece","8","FIFA competition team qualification",1,0,"","1-0",,
"19531104","SCO","Scotland","WAL","Wales","Glasgow, Scotland","8","FIFA competition team qualification",3,3,"","3-3",,
"19531108","YUG","Yugoslavia","ISR","Israel","Skopje, Macedonia","8","FIFA competition team qualification",1,0,"","1-0",,
"19531108","SAA","Saar","NOR","Norway","SaarbrüCken, Germany","8","FIFA competition team qualification",0,0,"","0-0",,
"19531108","TCH","Czechoslovakia","BUL","Bulgaria","Bratislava, Slovakia","8","FIFA competition team qualification",0,0,"","0-0",,
"19531111","ENG","England","NIR","Northern Ireland","Liverpool, England","8","FIFA competition team qualification",3,1,"","3-1",,
"19531113","EGY","Egypt","ITA","Italy","Cairo, Egypt","8","FIFA competition team qualification",1,2,"","1-2",,
"19531122","GER","Germany","NOR","Norway","Hamburg, Germany","8","FIFA competition team qualification",5,1,"","5-1",,
"19531125","FRA","France","IRL","Republic of Ireland","Paris, France","8","FIFA competition team qualification",1,0,"","1-0",,
"19531129","POR","Portugal","AUT","Austria","Lisbon, Portugal","8","FIFA competition team qualification",0,0,"","0-0",,
"19531217","FRA","France","LUX","Luxembourg","Paris, France","8","FIFA competition team qualification",8,0,"","8-0",,
"19531227","HAI","Haiti","MEX","Mexico","Port-Au-Prince, Haiti","8","FIFA competition team qualification",0,4,"","0-4",,
"19530116","EGY","Egypt","YUG","Yugoslavia","Cairo, Egypt","2000010101","Friendly",1,3,"","1-3",,
"19530308","CRC","Costa Rica","SLV","El Salvador","San Jose, Costa Rica","2000010101","Friendly",5,1,"","5-1",,
"19530308","HON","Honduras","NCA","Nicaragua","San Jose, Costa Rica","2000010101","Friendly",2,1,"","2-1",,
"19530309","GUA","Guatemala","ANT","Netherlands Antilles","San Jose, Costa Rica","2000010101","Friendly",1,1,"","1-1",,
"19530310","CRC","Costa Rica","PAN","Panama","San Jose, Costa Rica","2000010101","Friendly",3,0,"","3-0",,
"19530310","SLV","El Salvador","NCA","Nicaragua","San Jose, Costa Rica","2000010101","Friendly",4,1,"","4-1",,
"19530311","ANT","Netherlands Antilles","NCA","Nicaragua","San Jose, Costa Rica","2000010101","Friendly",8,0,"","8-0",,
"19530312","PAN","Panama","ANT","Netherlands Antilles","San Jose, Costa Rica","2000010101","Friendly",1,4,"","1-4",,
"19530313","CRC","Costa Rica","HON","Honduras","San Jose, Costa Rica","2000010101","Friendly",4,1,"","4-1",,
"19530313","GUA","Guatemala","SLV","El Salvador","San Jose, Costa Rica","2000010101","Friendly",3,2,"","3-2",,
"19530314","PAN","Panama","NCA","Nicaragua","San Jose, Costa Rica","2000010101","Friendly",0,2,"","0-2",,
"19530315","CRC","Costa Rica","ANT","Netherlands Antilles","San Jose, Costa Rica","2000010101","Friendly",1,0,"","1-0",,
"19530315","SLV","El Salvador","HON","Honduras","San Jose, Costa Rica","2000010101","Friendly",0,3,"","0-3",,
"19530317","CRC","Costa Rica","NCA","Nicaragua","San Jose, Costa Rica","2000010101","Friendly",3,0,"","3-0",,
"19530317","PAN","Panama","GUA","Guatemala","San Jose, Costa Rica","2000010101","Friendly",2,2,"","2-2",,
"19530319","SLV","El Salvador","PAN","Panama","San Jose, Costa Rica","2000010101","Friendly",2,1,"","2-1",,
"19530319","GUA","Guatemala","NCA","Nicaragua","San Jose, Costa Rica","2000010101","Friendly",1,0,"","1-0",,
"19530319","ANT","Netherlands Antilles","HON","Honduras","San Jose, Costa Rica","2000010101","Friendly",3,4,"","3-4",,
"19530319","ESP","Spain","BEL","Belgium","Barcelona, Venezuela","2000010101","Friendly",3,1,"","3-1",,
"19530321","CRC","Costa Rica","GUA","Guatemala","San Jose, Costa Rica","2000010101","Friendly",3,0,"","3-0",,
"19530321","SLV","El Salvador","ANT","Netherlands Antilles","San Jose, Costa Rica","2000010101","Friendly",1,1,"","1-1",,
"19530321","HON","Honduras","PAN","Panama","San Jose, Costa Rica","2000010101","Friendly",3,1,"","3-1",,
"19530322","FRG","Germany FR","AUT","Austria","Cologne, Germany","2000010101","Friendly",0,0,"","0-0",,
"19530322","NED","Netherlands","SUI","Switzerland","Amsterdam, Netherlands","2000010101","Friendly",1,2,"","1-2",,
"19530325","IRL","Republic of Ireland","AUT","Austria","Dublin, Ireland","2000010101","Friendly",4,0,"","4-0",,
"19530411","KOR","Korea Republic","SIN","Singapore","Hong Kong, Hong Kong","2000010101","Friendly",3,2,"","3-2",,
"19530414","KOR","Korea Republic","SIN","Singapore","Singapore, Singapore","2000010101","Friendly",1,3,"","1-3",,
"19530415","KOR","Korea Republic","SIN","Singapore","Singapore, Singapore","2000010101","Friendly",3,1,"","3-1",,
"19530415","NIR","Northern Ireland","WAL","Wales","Belfast, Northern Ireland","2000010101","Friendly",2,3,"","2-3",,
"19530417","KOR","Korea Republic","SIN","Singapore","Singapore, Singapore","2000010101","Friendly",0,0,"","0-0",,
"19530418","KOR","Korea Republic","IDN","Indonesia","Singapore, Singapore","2000010101","Friendly",3,1,"","3-1",,
"19530418","ENG","England","SCO","Scotland","London, England","2000010101","Friendly",2,2,"","2-2",,
"19530419","NED","Netherlands","BEL","Belgium","Amsterdam, Netherlands","2000010101","Friendly",0,2,"","0-2",,
"19530426","HUN","Hungary","AUT","Austria","Budapest, Hungary","2000010101","Friendly",1,1,"","1-1",,
"19530426","TCH","Czechoslovakia","ITA","Italy","Prague, Czech Republic","2000010101","Friendly",2,0,"","2-0",,
"19530506","SCO","Scotland","SWE","Sweden","Glasgow, Scotland","2000010101","Friendly",1,2,"","1-2",,
"19530510","POL","Poland","TCH","Czechoslovakia","Wroclaw, Poland","2000010101","Friendly",1,1,"","1-1",,
"19530514","FRA","France","WAL","Wales","Colombes, France","2000010101","Friendly",6,1,"","6-1",,
"19530514","BEL","Belgium","YUG","Yugoslavia","Brussels, Belgium","2000010101","Friendly",1,3,"","1-3",,
"19530514","ARG","Argentina","ENG","England","Buenos Aires, Argentina","2000010101","Friendly",3,1,"","3-1",,
"19530517","ARG","Argentina","ENG","England","Buenos Aires, Argentina","2000010101","Friendly",0,0,"","0-0",,
"19530517","ITA","Italy","HUN","Hungary","Rome, Italy","2000010101","Friendly",0,3,"","0-3",,
"19530521","YUG","Yugoslavia","WAL","Wales","Belgrade, Serbia","2000010101","Friendly",5,2,"","5-2",,
"19530524","CHI","Chile","ENG","England","Santiago De Chile, Chile","2000010101","Friendly",1,2,"","1-2",,
"19530525","SUI","Switzerland","TUR","Turkey","Berne, Switzerland","2000010101","Friendly",1,2,"","1-2",,
"19530531","URU","Uruguay","ENG","England","Montevideo, Uruguay","2000010101","Friendly",2,1,"","2-1",,
"19530605","TUR","Turkey","YUG","Yugoslavia","Istanbul, Turkey","2000010101","Friendly",2,2,"","2-2",,
"19530608","USA","USA","ENG","England","New York, United States","2000010101","Friendly",3,6,"","3-6",,
"19530611","SWE","Sweden","FRA","France","Solna, Sweden","2000010101","Friendly",1,0,"","1-0",,
"19530614","GDR","German DR","BUL","Bulgaria","Dresden, Germany","2000010101","Friendly",0,0,"","0-0",,
"19530621","DEN","Denmark","SWE","Sweden","Copenhagen, Denmark","2000010101","Friendly",1,3,"","1-3",,
"19530627","SUI","Switzerland","DEN","Denmark","Basel, Switzerland","2000010101","Friendly",1,4,"","1-4",,
"19530705","SWE","Sweden","HUN","Hungary","Stockholm, Sweden","2000010101","Friendly",2,4,"","2-4",,
"19530705","ARG","Argentina","ESP","Spain","Buenos Aires, Argentina","2000010101","Friendly",1,0,"","1-0",,
"19530712","CHI","Chile","ESP","Spain","Santiago De Chile, Chile","2000010101","Friendly",1,2,"","1-2",,
"19530726","PER","Peru","CHI","Chile","Lima, Peru","2000010101","Friendly",1,2,"","1-2",,
"19530728","PER","Peru","CHI","Chile","Lima, Peru","2000010101","Friendly",5,0,"","5-0",,
"19530801","SYR","Syria","JOR","Jordan","Alexandria, United States","2000010101","Friendly",3,1,"","3-1",,
"19530801","SYR","Syria","LIB","Lebanon","Alexandria, United States","2000010101","Friendly",0,0,"","0-0",,
"19530803","LIB","Lebanon","JOR","Jordan","Alexandria, United States","2000010101","Friendly",1,4,"","1-4",,
"19530809","DEN","Denmark","ISL","Iceland","Copenhagen, Denmark","2000010101","Friendly",4,0,"","4-0",,
"19530810","EGY","Egypt","SYR","Syria","Alexandria, United States","2000010101","Friendly",4,0,"","4-0",,
"19530813","NOR","Norway","ISL","Iceland","Bergen, Norway","2000010101","Friendly",3,1,"","3-1",,
"19530830","FIN","Finland","NOR","Norway","Helsinki, Finland","2000010101","Friendly",1,4,"","1-4",,
"19530913","NOR","Norway","DEN","Denmark","Oslo, Norway","2000010101","Friendly",0,1,"","0-1",,
"19530913","BUL","Bulgaria","POL","Poland","Sofia, Bulgaria","2000010101","Friendly",2,2,"","2-2",,
"19530920","TCH","Czechoslovakia","SUI","Switzerland","Prague, Czech Republic","2000010101","Friendly",5,0,"","5-0",,
"19530927","NOR","Norway","NED","Netherlands","Oslo, Norway","2000010101","Friendly",4,0,"","4-0",,
"19531004","TCH","Czechoslovakia","HUN","Hungary","Prague, Czech Republic","2000010101","Friendly",1,5,"","1-5",,
"19531004","BUL","Bulgaria","HUN","Hungary","Sofia, Bulgaria","2000010101","Friendly",1,1,"","1-1",,
"19531004","DEN","Denmark","FIN","Finland","Copenhagen, Denmark","2000010101","Friendly",6,1,"","6-1",,
"19531011","AUT","Austria","HUN","Hungary","Vienna, Austria","2000010101","Friendly",2,3,"","2-3",,
"19531018","YUG","Yugoslavia","FRA","France","Zagreb, Croatia","2000010101","Friendly",3,1,"","3-1",,
"19531018","SWE","Sweden","NOR","Norway","Stockholm, Sweden","2000010101","Friendly",0,0,"","0-0",,
